	KMV_362	KMV_364	KMV_370	KMV_372	KMV_373	KMV_375	KMV_377	KMV_380	KMV_382	KMV_383	KMV_384	KMV_386	KMV_388	KMV_390	KMV_391	KMV_392	KMV_393	KMV_394	KMV_395	KMV_401	KMV_403	KMV_404	KMV_405	KMV_406	KMV_408	KMV_409	KMV_415	KMV_416	KMV_417	KMV_418	KMV_421	KMV_424	KMV_425	KMV_428	KMV_429	KMV_438	KMV_439	KMV_440	KMV_443	KMV_444	KMV_446	KMV_448	KMV_449	KMV_450	KMV_452	KMV_453	KMV_456	KMV_457
m_100000292	0.593904863	-0.605078706	-0.769063211	0.537578185	-1.276874242	-0.18911942	-0.025003255	-0.075794642	-0.883532119	-0.930902884	-0.512334673	-0.685755116	-0.712215176	-0.80994714	-0.857507795	-1.358345397	-0.827004271	0.065016463	0.670917087	-1.155842767	-0.899126185	-0.608064736	0.406782435	-0.643539498	0.460067381	-1.037432755	-0.020159005	0.090804178	-0.95374629	-1.443552649	-0.594882441	-0.868715087	-1.114999867	-1.063009314	-1.144093621	-1.267298907	0.839916271	-0.66647694	-1.298665339	-0.060729131	-0.223444281	-0.912240173	0.39024131	0.076336693	-2.366406177	-0.381663993	-0.787064576	-0.619273455
m_100000295	-0.410942618	-1.611373277	0.499057861	-1.574953029	-0.638159257	-0.368459374	-0.630958798	-0.019883044	-0.387768475	-0.155712303	-0.730319924	-1.46477909	-1.608211626	-0.12283308	-0.27202223	-0.354689543	-1.523107652	-0.48141718	-1.538668051	-1.467499056	-1.624417675	-1.541049189	-1.674594123	-1.594914971	-0.723092088	-0.613822639	-0.506641946	-1.549902903	-0.282760602	-1.47473674	-1.458315373	-1.488972515	-1.533471895	-1.435959001	-1.481530749	-1.520989979	-0.552438065	-1.42187257	-1.481508498	0.574767446	-0.361449605	-1.435606782	-0.075685024	-1.462283982	-0.623390104	-1.506424182	-0.889406286	-1.535573967
m_100000299	-0.146116944	0.304637111	-0.264089463	0.25101003	-0.00096187	0.563361809	0.198585243	-1.388440997	0.610274276	0.155128926	-0.348578256	-0.895093334	0.088839023	0.086047162	-0.301084616	-0.013022646	0.318365969	0.066697839	-0.346873359	0.357686052	-0.21573583	-0.312265312	0.015241509	-0.167610081	-0.298836465	-0.030957667	-1.791317639	-0.834481487	0.019765537	-0.245973375	0.308859154	0.452705585	0.037785749	-1.103384563	0.286692468	-0.067789425	-2.143577302	0.085530225	0.069870264	0.119204067	-0.264791142	0.442259707	-1.967257248	-0.52490684	-0.799559291	-0.135992899	0.588334257	0.829184349
m_100000436	-0.644525709	-0.354493861	0.635180021	-0.337254576	0.127543335	-0.238250407	-2.013559126	-0.694581217	0.458705187	0.735079832	-0.645841665	-1.927857187	-0.395485262	-0.566305548	-0.512551154	-1.889312638	-0.861854411	0.016673761	0.308170958	-0.963069712	-1.090324612	-1.119777574	-0.795350367	-0.459826835	-0.230919712	-2.0469093	-1.888018865	-0.112456072	0.482385171	-1.238871978	0.37020168	-0.183769587	-0.22783729	-0.405727548	-0.491898402	-0.725604137	-0.528879275	0.123705394	-0.157339177	-0.679763617	-0.355519205	-0.19109699	-0.580402868	-0.370260011	-0.654227303	-0.098244286	-1.027541586	-1.998642495
m_100000442	0.62715858	0.17567277	1.539151526	0.333636785	0.314426698	0.516613697	0.746020806	1.678184943	-0.065683751	1.08598549	0.411116802	1.324903798	0.310607102	1.961118063	0.893618257	1.188295073	0.048843681	0.380042321	0.406052022	0.293237141	0.899864587	1.755720604	0.637440198	0.666008061	0.545232338	0.357161516	0.872741805	0.513672	0.54583912	0.039347876	0.020939462	-0.061276143	0.523233022	0.579001886	0.058114968	0.155774015	0.287062716	0.20567344	-0.11707716	2.046159123	0.705351324	0.190176626	1.080595695	0.933340977	0.470441035	0.473823221	-0.259709888	1.109484419
m_100000447	0.015886519	0.269389192	0.06535655	0.356007681	0.218095336	0.212952332	-0.797050133	0.545929251	-0.452119298	0.192040035	0.449046212	-0.135213783	0.261142991	-0.792739163	0.169620644	0.533855621	0.477257451	0.364500551	-0.275264736	0.230873339	0.288498437	0.43042367	0.25459957	0.47351213	0.409026236	0.124970816	0.005601128	-0.213456347	0.141917045	0.040521473	-1.403838384	0.032158272	0.066154206	-0.122687464	0.460938743	0.055055429	0.219318266	0.035588278	0.121090833	-0.006038918	0.170263054	-1.381129722	0.280645794	0.334677807	-0.487647461	0.361364928	0.087171212	-1.481097286
m_100000454	2.677500712	1.441876754	1.709866176	1.016803896	2.195240269	1.164802135	1.295363868	1.607250093	1.337222896	1.842274063	1.639861925	2.861587296	1.527121824	1.684062625	2.103129685	1.915243407	1.442539277	1.308879977	2.659147798	2.246980361	2.160072731	1.169534062	1.864145463	2.963130722	1.690227598	2.186103432	2.024847831	2.935534658	1.489718734	2.517353415	2.080332993	1.482173216	1.085475068	2.082138949	1.782738343	2.150712635	2.760476921	1.464415545	1.172247589	1.934972511	2.818911362	1.190304695	2.280768199	2.357192301	2.150392314	1.201226821	1.603501105	1.427754946
m_100000458	-0.158364562	-0.395255617	-0.052191409	-0.473826568	-0.273205222	-0.176768871	-0.466579735	-0.044357124	-0.471342354	-0.055212781	-0.005131761	-0.204028244	-0.367692105	-0.125883555	-0.098629956	0.145112873	-0.436533313	-0.099577837	0.05553183	-0.241155734	-0.121682382	0.090061101	-0.252907615	0.059946084	0.209664573	-0.146867444	-0.041147927	-0.118297587	-0.070583761	-0.253859129	-0.523374882	-0.42760687	-0.30823503	-0.138826002	-0.214974693	-0.227580701	0.26266936	-0.306906745	-0.257163867	-0.063178809	-0.099447708	-0.35105585	-0.080533429	0.066350568	0.222248033	-0.567598367	-0.386885982	-0.148600843
m_100000463	-0.592639199	-0.247644118	-0.433495931	-0.35977703	-0.145976299	-0.233828132	0.097960437	-0.2359362	-0.592548311	-0.010722166	-0.150806832	-0.441458589	-0.563219234	-0.485455549	-0.077823207	1.929517242	-0.023259643	-0.732711478	-0.317301132	0.259176478	-0.020670149	-0.106531245	0.111295453	-0.092424403	-0.285099304	-0.483904999	0.11420982	-0.822803462	-0.226690883	-0.0490214	-0.283093936	0.186469884	0.265520475	-0.085370258	-0.438805917	-0.596248014	0.853622247	-0.338007491	-0.238734914	-0.115469476	-0.281438178	-0.046802387	-0.238779746	-0.680240985	-0.161125353	0.215041402	-0.421090742	0.276731679
m_100000485	-0.435135892	-0.524401485	-1.04238827	-0.095903232	-0.312695303	0.793575197	-0.554291383	-1.079415646	-0.926910805	-1.038423099	-2.185533897	-0.996269859	-0.231853922	0.549428999	-0.464389237	-0.984999734	-0.809360899	-1.046578471	-1.313768733	-0.651943943	-0.591277542	-0.665916123	-0.656419196	-0.917154189	-2.282400995	-1.117702864	-0.711621255	-0.59598502	-0.676059792	-1.135188671	-0.382462227	-0.625886751	-1.315036055	-1.479927348	-0.876199704	-0.985306086	-2.533138588	-1.118762011	-0.846412782	-0.432282242	-0.949383546	-0.366414152	-0.882451137	-0.171941155	-1.129776813	-2.262632738	-0.464945018	-0.528515561
m_100000487	1.031002192	0.987283202	0.582187341	0.997576222	0.71154935	0.78095814	0.951012974	0.897562846	1.074234262	0.512460293	0.401276453	0.822022911	0.758842873	0.91610288	0.553712403	0.85381419	0.998929457	0.763475693	0.646312854	0.853256645	0.93411603	0.635759527	0.681623829	0.118195962	0.69859862	0.569153644	0.562351103	0.640447758	0.475586166	1.055998994	1.049653083	0.757688409	0.835610849	1.015240692	0.628205445	0.721449734	0.109826683	0.598532168	0.779236961	0.8536035	1.452906186	1.036756303	0.618366293	0.674716623	0.837946361	0.88647044	0.708800323	0.95697974
m_100000491	-0.646437548	-0.126524905	-0.465412468	-0.666938736	-1.18900479	-0.375042574	0.007444118	-0.329194598	-0.642673904	-1.499955324	-1.362688298	-0.813183864	-0.651415375	-0.489984181	-0.786750658	-1.080723821	-0.129583143	-0.87352281	-1.158690388	-0.29608419	-0.437867773	-0.923918848	-0.96251173	-1.332123073	-0.618237326	-0.894658418	-0.829648531	-0.731682974	-0.758556828	-0.267439387	-0.466372781	-0.107172714	-0.373580363	-0.392142373	-0.460194824	-0.363404263	-1.54736992	-0.450796139	-0.254523954	-0.776060401	-0.652994956	-0.209578088	-1.015194651	-1.043776381	-0.490651441	-0.504292984	-0.584957566	-0.046097994
m_100000551	-0.516920926	-0.095400483	-0.441236528	-0.325745141	-0.901023713	-0.508274262	0.0208478	-0.015873036	-0.542824753	-0.780990345	-1.477171663	-1.512663424	-0.949715464	-0.143370787	-0.832981271	-0.509934087	0.444092639	-0.329127604	-0.852773408	0.019453948	-0.428266242	-0.543311432	-1.722477115	-1.642798628	-0.554588495	-1.631733067	-0.732988614	-0.536188429	-0.695353206	0.085513105	-0.317747079	-0.042546924	0.023751523	-0.215545092	-0.82357857	-0.679120243	-0.779427369	-0.770790326	-0.484571182	-0.361033759	0.012491179	-0.291529706	-0.873393437	-1.510168324	-0.997147429	-0.470740558	-0.628872536	0.37567929
m_100000631	-0.708596299	-0.487383008	-0.231111512	1.617932719	-0.545494539	0.189628682	-0.260102708	-0.420460946	-0.739592592	-0.443798332	-0.818312182	-0.240529588	0.174051175	-0.57035661	0.222060995	-0.454341248	-0.72801927	0.253373911	-0.433592145	0.286865487	-0.388971691	0.247939032	0.086510632	-0.49594401	0.433799022	-0.575347204	-0.366809359	-0.994412739	0.217274361	-0.479629009	-0.829934166	-0.229670236	-0.035240805	-0.875655172	0.012188517	-1.206942968	0.546740792	0.144409431	0.812424071	0.334012394	0.463879164	-0.308721525	0.715588291	-0.164891201	-1.256442327	0.216319418	-0.083976993	-1.920471053
m_100000656	-0.209980521	-0.469679117	-0.334689223	0.355515008	0.2097913	-0.072556958	-0.676283275	0.22382713	-0.128694755	-0.137560576	-0.474644325	0.062042808	-0.041686196	-0.760875964	0.136176473	-0.386754778	-0.239129617	0.517651813	0.646691283	-0.878140711	-0.382991423	-0.003548262	0.262284338	0.748083423	-0.796348158	0.109764638	-0.79450044	0.564700874	-0.361610234	-1.354629597	-0.755645102	-0.588939715	-0.266412106	-0.172645282	0.069672202	-0.049201718	0.286524049	-0.112600328	-0.654254682	0.032957445	-0.336312277	-0.748451367	0.399270802	-0.895581852	0.318109404	-0.212984911	-0.77434707	-0.425926138
m_100000657	-0.166940919	-0.180514405	-0.262194136	-0.525345701	-0.094052755	-0.813147466	-0.23851193	-0.224991783	-1.528922822	-0.333126669	0.053318683	-1.428132527	-0.435162347	-0.444856872	-1.599471249	-1.389583854	-0.35591307	-1.456032322	-1.502021697	-0.491770766	-1.587771674	-0.710998214	-0.220633543	-1.558268833	-1.489558207	-1.54720315	-0.470521382	-1.513256589	-0.178521182	-0.67379467	-0.278384749	-1.452326012	-0.084081657	-1.399312373	-0.261356122	-0.326706517	0.171444748	-0.337880281	-1.444861976	-1.49423736	-1.649045759	0.10156151	-0.004841095	-1.425637412	-0.086489255	0.041592057	-0.29863704	-0.216800855
m_100000665	0.924713854	0.374376151	0.568384044	1.784126193	0.535317906	0.770288534	-0.02123104	0.184552764	0.451094642	0.329763988	0.33474909	0.009711924	0.166478081	-0.086546852	0.918507789	0.406388302	0.518636263	2.366211394	0.576528773	0.006354764	0.734106477	0.76322949	0.708326808	1.108801167	1.010384294	0.693450541	0.00869236	0.994531148	1.224670314	-0.811384372	0.186970697	0.232355534	0.455059906	0.705079749	1.428339702	0.086247464	1.021171494	0.793355217	0.875411646	1.25450282	1.377318213	-0.191783229	1.488932109	0.02973429	0.75665728	0.302205654	0.448244669	0.173042053
m_100000706	1.643879951	-0.532285102	-0.149277324	-0.542834875	0.691540162	-1.145082335	-0.585843696	-0.559523505	-0.998723665	0.893692312	0.153116767	0.677871538	-0.521096943	-0.603263183	0.789649299	1.238300408	0.183883341	-0.597823316	0.664538689	-0.21802865	-0.444814735	0.804371413	0.107223244	0.91195257	0.098600552	0.516670375	0.356753466	1.421126739	-0.440724273	0.37207656	0.084300448	0.293387921	-0.282735608	-0.02575042	-0.609173608	-0.255898666	1.281045042	-0.515394428	-0.635503664	0.568860409	-0.309274812	-0.71488399	0.944450084	-0.077075822	0.374903346	-0.25304747	-0.678283421	0.47742736
m_100000708	1.572568141	1.611307958	1.706482	1.611668716	1.352734423	1.400242427	1.745704478	1.944645941	2.008459949	1.644943743	1.992235441	0.18206165	1.462760422	1.814678	0.962212666	1.371719044	1.905711326	1.896654962	1.122766644	1.63009883	1.681715024	1.851778947	1.438420935	1.237630409	1.493304122	1.627357032	1.407362805	1.474273397	1.420514956	1.846470427	1.736195693	1.673130381	1.344193604	1.599990229	1.592901755	1.310061349	1.423708197	1.795991602	1.391373411	1.783292654	1.70297514	1.947599968	1.555708325	1.684790488	0.064304498	1.87480512	1.661639008	2.03343608
m_100000765	0.000630036	0.137364578	0.101829066	-0.072248869	0.119724971	0.106748149	0.081843841	0.496042638	0.423706962	0.1407259	0.293704994	-0.299142583	0.357655221	0.291690151	-0.059655772	0.057512531	0.067937474	0.168962689	-0.175217219	0.040783321	0.333452318	0.14228348	0.350989917	-0.272977982	0.262454507	0.09405497	0.114333347	-0.012926974	-0.02649224	0.292485299	0.298959409	0.022050774	-0.053872423	0.291293293	0.17200647	0.085586817	-0.020117157	0.013791504	0.155110433	0.225571563	-0.031299757	0.029909731	-0.090557102	0.271822266	-0.113835642	-0.02980941	0.607138738	0.31795523
m_100000772	-1.912833802	-0.718995705	-0.498851102	-1.844080188	-0.984215825	-0.58699925	-0.906575569	-1.291189336	-1.834696814	-0.92710924	-0.791090102	-0.412174144	-0.588875277	-0.744531105	-0.666747259	-0.413777322	-1.792237701	-1.761810265	-0.464368439	-0.20146766	-1.893541353	-1.810178315	-0.909116475	0.476323599	-0.859843704	-0.741195328	-0.648170419	-0.482516926	-0.523372046	-1.743868928	-0.507237326	-0.883286405	-1.80260142	-0.660185554	-1.750662665	-0.94176024	0.007249312	-0.893598563	-0.8788298	-0.587902244	0.176814813	-1.704740384	-1.870016931	-0.389116346	-1.967939918	-1.775555023	-1.878995096	-1.105748715
m_100000774	-0.023494706	-0.157834506	-0.40035953	-0.289081679	-0.229337087	-0.43461155	0.177195615	-0.5373793	-0.900578046	0.113206244	-0.288506315	-0.209386962	-1.058044665	-0.59959265	-0.121387812	0.898375302	0.173952633	-0.97225398	-0.24482037	0.316261197	-0.221344132	-0.090927366	-0.056444636	-0.052220685	-0.235258414	-0.678130144	-0.025441351	-0.174297425	-0.252372197	0.446306479	0.035569719	0.348338746	0.159651181	-0.146290699	-0.601534384	-0.269389865	0.756642189	-0.317163828	-0.150058449	-0.339031672	-0.021904783	-0.112235685	-0.207340777	-0.442448768	0.294679719	0.20382316	-0.700350031	0.590253054
m_100000787	0.813466924	1.782804119	0.938167803	0.719342068	0.340533873	0.729785001	0.793328318	1.263554147	0.924072703	0.331343752	0.309558818	-0.283327955	0.501247219	1.048479153	0.538672081	0.325278201	1.275458028	0.116201942	0.599996679	0.76902328	0.952683417	0.901638895	0.755506729	0.519872477	0.737997517	0.682590391	1.353769771	0.314284397	1.192289841	0.74431916	0.973384395	1.305127879	1.091320685	1.326242879	0.711252005	0.832659101	0.178814051	1.350721183	0.820123874	0.666086592	0.533797596	0.922059384	0.823256708	0.759363115	0.699259139	1.159677802	1.132690391	0.994085573
m_100000792	0.196586819	-2.459522625	-2.474256086	-2.423151659	-0.371594276	-2.396989108	-2.398720432	-1.870497251	-1.633127513	-0.417713537	-2.277617811	-0.162336221	-0.990108697	-2.395220878	-0.33412583	0.114331447	-2.371363624	-2.340962597	-0.69598402	-2.315803085	-2.472547268	-0.133020478	-1.645304071	-0.311477621	-1.182141738	-2.432036677	-2.273269951	0.211602065	0.003418466	-2.323035187	-2.306626222	-2.337259427	-0.06835421	-2.284285296	-2.329823785	-2.369248014	-1.616920696	-2.270207812	-1.63100373	-2.379131957	-0.074837378	-2.283933307	-0.078777056	-2.310591919	0.232222289	-1.569426428	-2.45802186	-2.383817372
m_100000800	-0.170821825	-0.187054041	-0.263685233	-1.028528334	-0.956892167	-0.901526459	-0.501244335	-0.195529059	-0.704717318	-0.120182203	-0.693296057	-0.127686837	-0.564721028	-0.733838643	-0.147167225	0.209056329	-0.439700042	-2.069743004	-0.715315176	-0.374485289	-0.588150791	-0.352292165	-0.868112249	-0.54729839	-2.103260387	-0.390201549	-0.869829613	-0.534304525	-0.262817332	-0.097797539	-1.336461297	-0.793920863	-0.667286171	-1.098748337	-0.749886345	-0.384531636	-0.671823197	-0.453354552	-0.627849369	-0.40934059	-0.719788723	-0.231589303	-0.688804845	-0.074291209	-0.917204735	-0.471584062	-1.363242026	-1.134157859
m_100000802	-0.930414464	-0.581303023	-0.801708652	-0.307686022	-0.723758909	-0.218253516	-0.413548179	-0.561485843	-0.471271292	-0.516818024	-0.625627621	-0.668684651	-0.713075452	-0.039831736	-0.735127271	-0.664474172	-0.420413722	-0.966155985	-0.254517935	-0.553859854	-0.368537159	-0.410784358	-0.607232191	-0.142223296	-0.948442828	-0.558683216	-0.819656535	-0.365942013	-0.242066544	0.122833434	-0.050462607	-0.113299382	-0.432525715	-0.028368009	-0.347813962	-0.254948975	-1.004804641	0.039400131	-0.27351093	-0.833496222	-1.924078787	-0.090028003	-0.945791835	-0.51935994	-0.464952195	-0.280177717	-0.657448421	0.264847443
m_100000806	1.129990274	0.869530561	-1.283179126	0.439501957	0.975825135	0.83223663	0.501761476	2.020989611	0.972995817	2.09034993	1.906890464	-0.422856777	1.270870191	1.039524371	0.769188073	0.946125148	0.622693631	1.32986694	0.656140255	0.443382533	1.314790586	-1.198097335	1.042667327	0.578353912	1.409214737	1.229358052	1.07776245	1.173121063	1.368020957	0.723913042	0.306868861	0.166619439	0.186964451	0.507010563	0.445507266	0.384340086	0.796287182	0.7122986	0.409609441	-1.187931713	0.617966216	0.95805289	1.071525141	1.521636108	-0.170302415	0.679729846	0.760837181	0.213033636
m_100000841	0.95790024	0.747792936	0.960036179	0.684886462	1.30024774	0.992496832	1.136750824	1.570559469	0.945310142	1.193345932	1.216204297	0.429059297	1.520198766	0.57014234	0.651597209	1.091739433	0.646671844	0.304012228	0.743927584	1.349923288	0.930485523	1.219477204	1.021915081	1.287314043	0.846974826	0.917153085	1.212915164	1.417456862	1.141973103	0.882404938	0.70251281	0.582652794	0.411511914	0.676942066	1.050057984	0.868597136	0.572119571	0.969052077	1.012121229	1.085333501	0.513210745	1.010301375	0.958495643	1.438215739	0.890250219	0.904149816	0.924654815	0.604702072
m_100000849	-0.426874249	-0.022832426	-0.299772326	-0.017097456	-0.100805308	0.046466467	-0.119852764	-0.021623436	-0.27497504	0.119818989	0.169424754	-0.917669397	-0.167275934	-0.024903065	-0.163644449	-0.356012248	0.104929756	-0.179293267	-0.305136103	0.204320606	-0.527609971	-0.103992311	-0.278754837	-0.58343212	0.051963228	-0.194653239	0.058841588	-0.666126689	0.075562417	0.226984497	0.111164786	-0.022196053	0.263187276	0.015700135	-0.111705881	0.156184272	-0.22894841	0.143842719	0.27217703	-0.124981045	-0.788688395	0.031139166	-0.247027051	-0.006322233	-0.925720792	0.03512354	0.052229744	-0.071873414
m_100000862	0.302899434	-0.965363311	-0.989398541	-0.799521273	-1.759962395	-0.554838326	-1.612724127	-1.08428222	-0.410548819	-1.523319415	-1.491518992	0.356065517	-1.670442208	-0.551298721	-1.698347477	-0.483680331	-1.58533893	0.016138569	-0.179600307	-0.764425191	-1.686648091	-1.603280342	-0.820401927	-1.65714568	-1.588435858	-1.646080145	-0.690006394	0.587993967	-1.657075007	-1.536968307	-0.538681557	-1.551204003	-1.595703102	-1.498190758	-1.543762279	-1.58322127	-0.785803792	-1.484104387	-1.543740028	-0.245668747	0.116179742	-1.49783854	-0.086205649	-1.524515613	-0.446297143	-1.568655567	-0.793719131	-0.625229808
m_100000863	0.320957698	0.630335598	0.475708214	0.56617719	0.425691162	0.740250097	0.486305464	0.749277607	0.584161353	0.701219638	0.636634983	0.186763558	0.496663989	0.65588433	0.35346652	0.486910851	0.817610719	0.544836623	-0.090859149	0.676002324	0.710742978	0.595529941	0.483504292	-0.005626298	0.755945868	0.50082384	0.63511194	-0.083531028	0.491882506	0.869818057	0.863297044	0.755925528	0.438790217	0.752347299	0.558305178	0.749200458	0.068447387	0.809668285	0.960181163	0.620715795	-0.263684024	0.770832223	0.226203838	0.64432069	-0.049416675	0.733043723	0.820276569	0.71883943
m_100000873	1.810648338	1.257846756	2.633781161	0.748059145	1.913646455	2.122717395	1.654416863	2.409621023	1.530164295	2.329084464	1.905808346	1.924440642	1.025769711	2.152886259	1.992734479	2.231791262	0.781885855	1.913698745	1.513791077	1.231042576	1.113925562	1.038218277	1.545347314	1.178125817	1.991952789	1.844527484	1.942941626	1.792341502	2.10611392	-0.232967457	1.525262938	0.847585048	1.404448738	1.780353193	1.084044156	0.880052063	1.371138136	1.37103837	0.459230667	2.514473565	1.296788236	1.825687263	2.02888922	1.566553591	1.651811275	1.404830662	0.989193672	0.811440042
