sample_id	KMV_362	KMV_364	KMV_370	KMV_372	KMV_373	KMV_375	KMV_377	KMV_380	KMV_382	KMV_383	KMV_384	KMV_386	KMV_388	KMV_390	KMV_391	KMV_392	KMV_393	KMV_394	KMV_395	KMV_401	KMV_403	KMV_404	KMV_405	KMV_406	KMV_408	KMV_409	KMV_415	KMV_416	KMV_417	KMV_418	KMV_421	KMV_424	KMV_425	KMV_428	KMV_429	KMV_438	KMV_439	KMV_440	KMV_443	KMV_444	KMV_446	KMV_448	KMV_449	KMV_450	KMV_452	KMV_453	KMV_456	KMV_457
outcome	susceptible	susceptible	susceptible	susceptible	resistant	susceptible	susceptible	susceptible	susceptible	susceptible	susceptible	resistant	resistant	resistant	susceptible	susceptible	susceptible	susceptible	resistant	resistant	resistant	resistant	resistant	resistant	susceptible	susceptible	resistant	resistant	resistant	susceptible	susceptible	susceptible	susceptible	susceptible	resistant	resistant	resistant	susceptible	resistant	susceptible	susceptible	resistant	resistant	resistant	resistant	resistant	resistant	resistant
m_999924855	412262	411639	180721	463933	467665	225089	716055	86086	304184	580730	254415	226708	583962	913322	328788		318939	262376	93874	350624	320259	344315	221462	287107	223718	168867	139497	98555	306634	538025	388540	352095	1102985	296990	344336	344185	218514	468266	648185		378098	477894	150069	116164	1827325	377183	484523	528634
m_999924973	5882763	3385345	2714619	3981419	5779309	1300851	2848581	782715	2119596	4755431	2101610	1823293	8921669	2963040	3792811	1760332	1855246	2430862	2501691	4354422	5853119	7543300	3412565	11513315	4903599	3944753	1713266	1364635	4076401	2412421	14312672	8734698	4751790	1486494	2474860	2802073	8975481	790648	5503630	5324284	4352015	5001731	1772225	3183056	6089107	5133786	7414304	2143065
m_999924978	33984527	70913476	102512931	15333373	5676914	34346846	41314927	205009903	4620436	27045335	153009713	12382442	98655679	77663999	52966849	51170689	35293209	50720647	96971497	101284987	67859646	213938638	42485349	18657083	316232810	14721962	226157481	4378969	308438592	24119536	26313086	20979817	167268868	23805200	46848126	47775510	22224455	24481623	47795259	778622863	23587052	17770920	773448015	181323225	18223250	40155840	73925159	3062807
m_999924980		29491796																					17019271							20975199		39336297			17211902	20065971						30822463					15591634	
m_999924984	1612766	1334151	9931010		457996	1248459	4149374	2054127	708375	11123720	67964752		1155427	1017292	210526	627899	3020948	542376		1614696	1602477	616595	335608	573068	946250	263036	6399539		3368470	72495	923472	363016	1501147	2639552	2356705	1029444	364127	713561	811247	1526798	420770	377995	13545688	1176193		90853010	668706	592613
m_999924988	324317	217441	203791	1189851	245079		243018		164494	323835	78664	229529	191170	353770	825270	281227	196280	436240	122763	1317736	634827	84268	353929	68672	296349	297117	548627	235443	859756	5362914	471106	241150	166264	756747	582398	1316246	1134494	258579	241786	371780	303421	91017	576984	399721	119072		237787	408458
m_999924989		191803		251191	201233	89645	136988		138013			56510	88371	115475			146939		74764	56246	160955	152457	154348		127157	141130	59030		102088	239958	251110	219065	285305	113245	126317	112629	102571	108216	255394		144147	181556		129962	193659	135067	342278	287463
m_999925007	165257	184236	107918	183094		137115	298921		242185			164130		176713			362135			158566	237975					85443				323943	208362	176861	168590	317867		103069		121552	78410		604781	223752			348549	150486		361284
m_999925009	429569	483514		343684	233537	231563	239631	111210	854054	103677	204012		242050	289506	382666	191741	384240	202849	213876		485955	210228	150900	479079	438448	202400	290545	170781	256146	177169	218748	238478			282464		345728		465291	193581	549390	168415	294125	155947	284586	95821	306630	277766
m_999925010	1185443	1410460	444015	1154171	734272	796412	514544	194722	1794037	205217	300120		1121384	1279437		569197	2264782	336076	319174	249453	856810	566466	992572		403664	379218	96622	118668	295600	519277	2632762	1091895	223067	955905	507306	723146	95176	425981	881516	1269194	1331064	1280840	87294	533807	355863	904717	1355622	1306048
m_999925011	326557	384139		284337	463200	164955	322052			75028	90212			71512	459943	49171	346010	196216	311811		234624	268955	164160	545395	175637	681740	72283	104894	96982	110417	243817	123077	320848	39123		186224	97706		492398		404770			169365	167732	177322	408076	193347
m_999925013	307572	378319	311665	371455	185025	134039	197151	109017	209059	60185	96132		103067		130827	143811	611259	228236	130785	95259	277327	125242	97211		64840	135885			56713	372546	328492	276319	307911	176769	168702	175479		73486	213534	550184	2535245	287465		95751	225732	236295	391145	153334
m_999925027	4826130	2170505	1194775	535724	3335713	1112914	551929	327062	3031571	1483707	2319998	1511810	3498867	1942560	2571991	1018794	281599	1164468	4064149		1381909	1470097	2608180	968191	2058286	2854439	256262	3885027	756099	129430	237029	198542	340503	263291	1351370	248985	2919856	280420	154678	1825734	1015141	372882	2647230	2199971	851659	447854	3386530	79244
m_999925028	892756	973556	606525	596956	401809		545945	620955	898728	504785	733372	276187	348637	636078	171476		1092578	329351	293971		1366372	510253	580048		656692	759561	1590719		881530	855527	613504	573447	4551908	774259		192088	289337	433274		484546	680132	823880	1435505	1984942	251032	458168	990842	872025
m_999925033	7830627	1436177	1596729	313374	5118861	1150160	630060	546396	2292669	2013148	2630796	2610794	4316542	1496640	3590901	1248377	222559	1644592	5710466	84644	2362685	2421842	2878815	1944147	3753235	3668272	902135	2421732	1129626	223588	193643	163444	737256	275218	1557980	368428	3089515	329030	146477	1864580	2913354	297566	3893047	2514006	1419125	325929	3978034	
m_999925045	462713	761364	202988	354211	219737	94818	79122		1462162		102024	91592	136898	211077	94679	129553	538407	265152	122837		391836	110488			48444	219599				276724	1798333	408570	290927	146705	120523	111716			121382	466335	2919183	327484			458867	261307	452157	1079348
m_999925053	11114617	1860768	1134885	423445	9623068	1560046	801785	647274	2218939	2164204	2841078	4952330	5954634	2199721	3666416	1662873	298053	1970592	8473417		2336146	2931972	4672118	2993883	3172978	6037787	751780	5987382	907522	190831	307304	157147	394060	245884	1100761	413870	3090731	382765	146347	2567366	2487903	360609	4307845	3562940	2761544	464142	5230999	
m_999925055		51451214	31791364	24161412		42445177	29046733	23908770	1257653				18334810	18829870	13828532		40192289	5199648		63364178	66406766	2224244	14992767		6007592		24995978	49844850	41884519	39160011	59233894	39330711	32846054		31969543	51777004		25772558	48959227	38492289		1593210	27903005			20803633	17957593	44255200
m_999925059										54935	211218		201461	78395			77083			54780	48317		73790	62938	93069		162066		424134				59102	41103	39075			74876		142071		53708	147448	220014			51081	
m_999925076	2320694	3710852	2087067	2470981	1087198	2061590	3105232	422106	4174179	652312	1013671	654997	1590286	3050463	1022742	678676	1889995	1768620	776653	871017	4352534	1200317	2048685	142805	1499401	1289948	1361887	274500	819680	2237921	1906561	1878243	1383428	1650517	1775839	1740161	220671	810491	963325	2695426	1944843	2265811	1221037	1543068	2125892	1128403	2801996	2609949
m_999925095	233348	524596	205043	241686	269414	122405	286851	83033	101786	197047	150532	56765	1033148	199823	151746	81718	220624	133662	138710	266107	345453	478743	212478	452047	416169	223065	88051		297754	258655	1243874	827455	567054	181384	259068	341589	240340	120210	733994	284396	173123	553100		156516	180520	535973	638310	178747
m_999925096	268087	381356	216005	305735	295437	93832	235647	68700	148600	223204	122163	64939	706767	205956	142213	93724	183645	172604	147580	223157	380670	369464	213852	568215	310602	213193	73390		243864	170032	1292421	798784	388808	156709	213315	208906	298773	64132	429855	301612	211240	428327		119150	147900		480673	202596
m_999925107	556341	69485			403823	336524	154600		461692	154398		133601	763346	412644		297955	142054	148022	201181	127213	317809	66322	596151	1375650	71004	198414	55433	822773	186881	60918	211390	84048					516727	55721	114624		213494	301644		166764	178412		190435	347164
m_999925109	1108059	211995	335794	542749	678851	242064	223175	125317	521540	786226	210132	771859	432870	772644	597705	963844	747009	578482	1999018	814559	1639635	751063	417674	1865832	493231	878318	1626357	3470154	740394	540285	603416	506527	557886	334766	600702	412334	1925819	391834	197507	391263	1388293	613509	590217	475129	1022497	1200855	229626	756750
m_999925111	2886215	22669309	22430891	11078302	2076671	23257328	14754713	8175702	7802926	3663927	4149066	1199180	6314145	12829962	6253760	2568854	17858821	1126295	1429382	14064099	16469281	7639744	6876352	530658	7339458	1717944	13080232	1218141	25002288	12347695	14513914	30960781	20111900	16468630	14596464	7246796	4326992	26379282	27283910	8898096	11598013	20764522	6929006	6413757	2477070	18000611	6062121	21948013
m_999925206	886247	508081	2531152	1103812	796452	2161125	1288370	316146	964231	4582184	1995314		5539208	1255386	884831	374883	570664	3339301	416851	560506	610294	274567	431000	1108525	756768	1297557	940640	723030	1193725	223571	1170694	884805	510854	1184298	606162	271908	3306637	674862	847948	446033	776246	714576	919178	612807		1429231	1596278	348223
m_999925212	4226932	5904641	5954695	3007773	6544687	19478916	9807588	5663817	5369135	8354853	10297859	10064443	20345330	5882443	4305026	7474627	4058680	13644336	3753148	3203362	2131196	2136777	9742712	16504839	2783898	5952353	2120053	8055870	5577782	6798980	7081985	5338824	1877821	1375563	3448328	19286418	33860302	2099234	8531557	1979462	4166442	2764222	1758377	1531032	6412927	4367112	9003759	5414561
m_999925247	2320165	160466954	444300175	55613746	25419775	72278360	40423482	2838946	13620227	41291428	26427755	10675765	857270380	62603798	69234531	17944448	50502847	25385033	1266651	196386299	21669010	9906226	232155165	656307665	49796104	41477728	5858044	7328298	1060091143	196675769	13351237	291826555	4050108	59554616	41791688	64529148	552146483	275903163	1126109991	157264277	23404181	54019881	10055288	39002239	49556818	24195930	11974735	33765176
m_999925255	2746472	18706446	12275934	6556951	245668	8039421	21038412	4081822	28268256	545044	827972	342687	5475948	4212341	7445548		22481383	1072886		18135161	29484913	894467	1483589		30147743	237742	6051858		7250801	17895376	7808922	39752416	35823046	11182954	13689976	5803430	1293882	6714037	11843212	6712222	17048387	7978696	300849	2923953	1467705	3724172	34539965	49947656
m_999925323	825503	2984040	2000646	2151448		1781445	2173597	775471		475602	521987		1059482	749251	2695462	487885	4166772	827813		4237650	2403461	658412	993814		1584966		1417094		2403803	3135524	2722425	3914638	4394247	2825603	1896429	1743353	4610072	2649797	2282474		3106300	2196769		1371852	2020501	2542050	2789159	3301885
m_999925326	404664				272667							46749	90789		175948	622258						349446		587691	112145	90041		265446	337532											118051	751225		1528359		235904			
m_999925419	119717	214184		226584	247158	171150			189615	184651	201764			353299	350490	114777	543458			276895	213285				113428	77210	67257	113924	144478	264122	293932	234043	302773	222046	203596	265570		235381	280706		238186	202626		184514	129775	161065	231089	379322
m_999925435					668519							827282			33451	51494			294034					441294				749078									90520								1207978			
m_999925475	926696	379887	95403	622463	608451	339350	262772	78268	319885	94674	85111	955779	552278	304000	54926	262981	714903	237394	369514		170691		227418	103630	68410	208636	46769	691156		295720	921480	536601	261799	282560	232493	148685	346664		136343	119896	1978430	360569	138791	105563	861170	590616	221080	332510
m_999925477	874433	916047	608023	990906	646358	679197	746378	138513	1008193	142562	156185	516348	490352	639738	384937	286863	1232785	240454	277185	582214	1134538	324557	609973	63757	387551	227280	331156	126724	261137	722265	766431	914853	581750	767319	675798	533326		222814	661450	781808	3212587	591156	378882	440519	1506157	694261	638654	800409
m_999925482	387204	160807		167573	235380	111464	191585		603157			131705	161976	299550				209768	242835		264995		221162			339390		184050			286651					92231	147474				1421165	144019	106637	159535	1177615		170725	47259
m_999925485	3889146	2596512	1142338	2287644	1729357	1564905	2229866	417473	3276517	621484	953244	4429759	2019832	1683678	788954	1431636	2014803	1311149	2054085	360111	2050906	681972	1611564	1312282	690211	1183233	707156	3310752	317809	1749305	2931412	1713386	1063314	1484819	1429876	1068952	2015964	758101	510267	1661212	4579245	1942024	865733	1193403	5422193	2046039	1723599	1578561
m_999925487	1959083	1469819	696124	1106557	1307285	822826	1245068	204315	1754097	309596	308941	1682617	1585197	1213016	393797	674586	923792	719502	874491	300285	1762072	471673	984632	281767	530658	719603	494613	1068171	279591	1006188	1624466	767869	469173	734173	560128	630477	737868	339742	370711	999044	1181620	910025	480549	585820	3069029	712847	1114338	960709
m_999925490	1654034	536758	260490	542376	769005	358698	589557	95363	1196919	219972	219658	1439873	929953	359997	117251	505706	433374	446683	488904	55240	608803	185108	392336	52049	135404	406398	145793	1561487	67864	313692	983416	207745	146846	325724	229202	180316	598043	108359		346364	1729086	461976	263395	269904	2382739	712995	419779	397388
m_999925492	4755068	501724	2280897	15879039	3847379	1551160	742316		553923	1176055	664734	2439264	1041035	1209551	1332036	6204519	269096	1437853	208616	2746343	7886417	5530129	4993233	332731	3458623	12457852	635091	334457	1284350		595982	293720	2258835	673937	4291319	597938	3587208	672964	677990	81594	3438484	819645	198414	819835	12344117	2000363	2136266	566332
m_999925495	2176745	1720772	18268096	848942	1828848	5501626	4957525	888639	1801557	2397571	428035	7050555	455150	11800182	5032676	1261590	514014	1775530	247971	1315997	1686960	359403	3238034		6412575	1433732	3437219	587609	5543579	531797	1984485	373452	1517690	5237720	587096	362297	1110593	873519	432461	12134958	4485810	2101637	3046668	946234	5289648	1681615	496030	740743
m_999925499						176543	1376119										897604														1457984	1272884	180797	404657	187954	1140406		610516				869516						811966
m_999925500	576982	1597426		9585093	15387256	2531033	1342361	174535	506443			1001350	497205	664946	2975656	352044	545290	225831	148704	2892956	461753	1834808	1743419	445593	599682	5024091	622820	2433004	178526	3495450	221246	479956	1869663	5776311	2282900	652631	325699	474917	16281439		2446767	3512192		130823	1415614	1369173	1789615	1552148
m_999925501		6538356	11700807		18876416	37619882	23063593	524162	8561579	15068582	10557399		37858624	20895792		731918	22989019				9204174	1209147	18212661	182552	13929882		8586244			29763956	56423560	56529833	17818900	9827124	12173386	14065757	6651566	12674979	14297786	1347742		23733311	2454119	15048187		16265026	15873941	28458007
m_999925502		35942950	15967589	4932619	417748	301856	323786	58661	710529	299211	291631		1032227	563285	3541555		502299	130316	63574	19983284	119304	125634	1492216	3244939	3648881	1047851	276749		162377843	6809948	813653	1365587	84814	1410191	534964	359394	41818736	9594497	203355765	11730078	455494	409660		243206	896841	528026	264520	631025
m_999925505	51202993	350256549	17252235	49952639	79902521	24692300	17952380	26437046	311499844	488562836	31188083	2810359	32198230	20518912	43360719	79097394	61635780	22716384	15657484	33897785	26633404	32518562	51709514	30127966	91261877	60433164	51167282	41133727	24157667	15633469	8073006	9710065	22092475	19947113	154115840	132612599	134944791	41750529	7838435	11979380	46108471	37918339	77694547	21463796	475221	70846060	29012289	2141001426
